player_name,avg_release_spin_rate,avg_release_speed,avg_effective_speed,avg_vx0,avg_vy0,avg_vz0,age,height,weight,bats,throws,recurrence,event,num_games
"Hernández, Daysbel",2601.5988991143017,92.7545851298684,92.9328990188518,4.657064937715481,-135.0019548122944,-4.782095685419315,27.86536216129162,70.0,220.0,0.0,0.0,0,0.0,17
"Herrin, Tim",2338.3171771186676,88.29585452176926,88.68741230903275,-5.733739956112387,-128.45407170343427,-3.318783844594368,27.743108705121028,78.0,230.0,0.0,0.0,0,0.0,88
"Hicks, Aaron",1525.7777777777778,65.94999999999999,63.650000000000006,4.649180098140117,-95.8798754486962,-0.682544352368036,34.56810403832991,73.0,205.0,0.0,0.0,0,0.0,1
"Hill, Rich",2348.88875,79.2681875,79.1036875,-5.239446443148093,-115.19822227868175,1.2364358768450812,44.47570157426421,77.0,221.0,0.0,0.0,0,0.0,4
"Hill, Tim",2114.901815000441,88.81010210565793,89.27833824474338,-11.576497932240986,-128.65431115617488,5.026988762848117,34.41171800136893,76.0,200.0,0.0,0.0,0,0.0,75
"Hoffman, Jeff",2591.389339141136,91.86599568062113,92.11204417533784,8.052354585675321,-133.47469340672097,-5.072083882924339,31.461957563312797,77.0,235.0,0.0,0.0,0,0.0,75
"Holloway, Jordan",2096.095238095238,93.25714285714288,93.06666666666668,3.760841393317031,-135.65173548664046,-5.625334034711234,27.76728268309377,78.0,230.0,0.0,0.0,0,0.0,2
"Hollowell, Gavin",2588.655172413793,90.10344827586206,90.50344827586208,6.757777372772937,-131.06787740675256,-0.7304142249579186,26.885694729637237,79.0,215.0,0.0,0.0,0,0.0,1
"Holmes, Clay",2410.748024589297,91.82693239981752,91.07899555746364,3.016067660762081,-133.57309761410295,-5.551700049088986,31.292315050757445,77.0,245.0,0.0,0.0,0,0.0,83
"Holton, Tyler",2233.333596665795,87.18306792986215,87.55236928916779,-4.558027104446152,-126.8743417584953,-4.070334394384794,28.06318671421881,74.0,200.0,0.0,0.0,0,0.0,76
"Houser, Adrian",2067.0257411539606,89.14567884349583,89.82840083703373,5.178821209700447,-129.66663336775076,-4.101702261055464,31.318845539584757,75.0,222.0,0.0,0.0,0,0.0,24
"Howard, Spencer",2015.5487907559475,88.48661665761101,89.0052718576036,6.488281690012315,-128.6625917805951,-4.466780849044744,27.851907161968764,75.0,210.0,0.0,0.0,0,0.0,11
"Hughes, Brandon",2378.581022061938,88.17730518393626,88.42196514189058,-7.069223815959294,-128.20608407385,-2.695500196798656,28.525828401175666,74.0,225.0,0.0,0.0,0,0.0,17
"Iglesias, Raisel",2296.734726560252,91.24778478672513,90.9972756229715,5.802628810520532,-132.72010261077256,-4.236324565274921,34.4773581723854,74.0,190.0,0.0,0.0,0,0.0,69
"Irvin, Cole",2042.311336325092,86.0063037082078,85.98182490507352,-3.3779100496380416,-125.16466901872246,-3.312618739189984,30.392969905720783,76.0,217.0,0.0,0.0,0,0.0,31
"Irvin, Jake",2413.2208570017137,89.37662756595759,90.6768646318723,6.560399392220386,-130.01111504899788,-3.0090698749872096,27.352337238796956,78.0,227.0,0.0,0.0,0,0.0,34
"Jackson, Jay",2153.961473282564,86.93666972449665,86.9076527658705,6.738434922267019,-126.42150045546293,-3.5941899814964398,36.49947921316549,73.0,195.0,0.0,0.0,0,0.0,23
"Jacob, Alek",2249.591471104682,80.83182397302559,82.1368506696835,9.130328624805305,-117.22286877531913,3.266841109361651,26.203057266712293,75.0,190.0,0.0,0.0,0,0.0,9
"Jacques, Joe",2109.0035650623886,86.93172905525847,86.40935828877005,-9.412277581827135,-126.15132366344525,1.2652360203877435,29.114305270362767,76.0,210.0,0.0,0.0,0,0.0,4
"James, Josh",2046.75,90.00416666666666,90.54583333333332,7.115111950745304,-130.9235202368608,-4.28881930072304,31.0362765229295,75.0,234.0,0.0,0.0,0,0.0,1
"Jax, Griffin",2638.488184220684,92.51394925467125,92.72317186552384,2.6976182562210567,-134.69392212385677,-3.4703266253543954,29.58998834563516,74.0,195.0,0.0,0.0,0,0.0,74
"Junis, Jakob",2279.252440603293,87.29373417960309,86.83220736701956,5.678922768430184,-127.00753326663587,-2.7254291590432977,31.858617385352495,75.0,220.0,0.0,0.0,0,0.0,25
"Junk, Janson",2366.4444498271055,90.3638644971412,90.78730751196424,2.9146539129949693,-131.5273947270483,-4.250210164815583,28.428017339721645,73.0,177.0,0.0,0.0,0,0.0,6
"Justice, Evan",2207.105769230769,90.84567307692309,90.92884615384617,-6.343632334690434,-132.2047699768454,-2.3725110421251423,25.850787132101303,76.0,205.0,0.0,0.0,0,0.0,3
"Karcher, Ricky",2212.333333333333,96.13333333333333,95.65,8.227189248022048,-139.65470281103663,-7.345645527607064,26.510609171800137,76.0,230.0,0.0,0.0,0,0.0,1
"Keller, Brad",2335.0797844299186,89.53941817972775,89.39928793599711,2.8885244232452107,-130.35241987970923,-5.312350538662006,28.86892539356605,77.0,255.0,0.0,0.0,0,0.0,16
"Keller, Mitch",2506.164416157228,89.62837934187296,89.97714227478156,5.636992496047041,-130.39493277219628,-3.2482791471793835,28.218258042436688,74.0,220.0,0.0,0.0,0,0.0,32
"Kelley, Trevor",2256.5714285714284,86.32857142857144,86.44761904761906,12.913297562917426,-124.96886539788925,2.984860819520794,31.411362080766597,74.0,210.0,0.0,0.0,0,0.0,2
"Kelly, Casey",2099.840131578947,86.5778947368421,85.33407894736843,5.886748293245294,-125.88031878573639,-5.244901319566814,34.893908281998634,75.0,215.0,0.0,0.0,0,0.0,2
"Kelly, Kevin",2294.317094579763,86.76305320763296,88.04840315160249,6.093628796053235,-126.10977467629897,2.5495677772049907,26.58110882956879,74.0,200.0,0.0,0.0,0,0.0,72
"Kelly, Michael",2605.999900483617,87.67750493038633,86.86979265435491,2.6127188018164267,-127.60609371189639,-2.941131862885899,31.634924709103355,76.0,185.0,0.0,0.0,0,0.0,32
"Keuchel, Dallas",1996.2056203560696,85.58955122442237,85.20729887508357,-5.353517189544448,-124.5631041507607,-4.757553077562669,36.507871321013,74.0,205.0,0.0,0.0,0,0.0,4
"Kikuchi, Yusei",2271.2183585446646,90.40753524203797,91.36232825873545,-6.62170138969517,-131.4614966408626,-3.5830427772351183,33.019144214216084,72.0,205.0,0.0,0.0,0,0.0,33
"King, John",2085.950128960374,89.6318483592932,89.31005962241687,-6.428581273720183,-130.39604746913565,-2.7519033896329845,29.80178904387642,74.0,215.0,0.0,0.0,0,0.0,58
"Kirby, George",2146.627628037531,91.84381922738503,92.30981515543179,5.895368442770752,-133.60106046926973,-3.736294149442169,26.37817541801115,76.0,215.0,0.0,0.0,0,0.0,35
"Kittredge, Andrew",2493.38062725948,91.22783078792229,91.99547294967604,5.342343352900645,-132.76098670340807,-4.488596402522169,34.27455729303779,73.0,230.0,0.0,0.0,0,0.0,78
"Knizner, Andrew",1255.2987616099072,47.65247678018576,45.483746130030966,3.1994963448252625,-68.83433190022296,5.663684087557897,29.360711841204655,73.0,225.0,0.0,0.0,0,0.0,2
"Koch, Matt",2180.301061438561,89.92668123543123,89.8767216117216,7.172107001594164,-130.7722919353208,-3.731666633630845,33.43306932629314,75.0,215.0,0.0,0.0,0,0.0,7
"Kolarek, Adam",2257.0,84.725,84.5,-8.63442285857458,-122.8948567042238,5.036354588752923,35.1895961670089,75.0,215.0,0.0,0.0,0,0.0,1
"Kopech, Michael",2598.3350207534213,96.65856338474865,97.47214701995256,7.603204099558802,-140.4791091701672,-5.132773833284398,28.190896646132785,75.0,210.0,0.0,0.0,0,0.0,80
"Krehbiel, Joey",1980.0,89.2,88.97857142857144,4.402381019991944,-129.85476378686351,-2.6401225620255246,31.243440565822496,75.0,240.0,0.0,0.0,0,0.0,3
"Krook, Matt",2161.925925925926,87.86296296296297,87.75,-5.24306961223644,-127.8625445805531,-2.417150142629884,29.54688569472964,76.0,225.0,0.0,0.0,0,0.0,2
"Kuhl, Chad",2284.7280049986243,88.2717571528129,88.69095440747913,7.689809989711902,-128.34895444616626,-1.5260534256886065,31.87599146434755,75.0,205.0,0.0,0.0,0,0.0,34
"Kuhnel, Joel",2144.61001059872,91.79035325837982,92.90341464670685,5.568038642539826,-133.505661299633,-5.637628691257152,29.311430527036276,76.0,280.0,0.0,0.0,0,0.0,9
"La Sorsa, Joe",1992.5599637322941,83.7250748160547,84.20139947379639,-7.052575223067275,-121.72293385414173,-1.2474701175835226,26.313027606662104,77.0,215.0,0.0,0.0,0,0.0,18
"Lambert, Peter",2121.8284708873525,89.20569971983889,89.70617491906623,5.048816207231398,-129.80147396621416,-4.990219625039848,27.138804314475205,74.0,208.0,0.0,0.0,0,0.0,29
"Lamet, Dinelson",2445.023787571455,89.14198475628496,88.52174073391113,4.178048888669982,-129.71510050550972,-4.497848372736629,31.709787816564,75.0,228.0,0.0,0.0,0,0.0,3
"Lange, Alex",2204.8689676879167,90.81256995066815,90.91854907478812,6.229948345380183,-132.0664421702119,-4.7406224166216,28.55464293862651,75.0,202.0,0.0,0.0,0,0.0,24
"Lauer, Eric",2239.8,87.04,87.75,-4.25299786049827,-126.73347698817165,-3.2579857091320603,28.810403832991103,75.0,228.0,0.0,0.0,0,0.0,1
"Lawrence, Casey",2093.2162162162163,82.9054054054054,82.62432432432432,7.763178678871226,-120.48471730988948,-1.872265871540579,36.40109514031485,72.0,170.0,0.0,0.0,0,0.0,2
"Leahy, Kyle",2301.7038157659636,91.21469769665033,92.72500165276232,3.7347777130942936,-132.77198050039036,-4.328630905893733,27.08072633570882,77.0,200.0,0.0,0.0,0,0.0,34
"Lee, Dylan",2070.7844652198514,86.9588866625111,87.06099529961018,-4.765069759167785,-126.48570888417365,-6.296852582912327,29.914491053094746,75.0,214.0,0.0,0.0,0,0.0,56
"Legumina, Casey",2190.9427427263813,90.05172994003728,90.63114502364003,7.576369133015576,-130.97905526478735,-1.1785543463542132,27.15354779831166,74.0,195.0,0.0,0.0,0,0.0,6
"Leibrandt, Brandon",1944.2280405405404,83.41961148648649,83.84222972972972,-4.683996211228828,-121.41627309060252,-4.20618576253759,31.738535249828885,76.0,190.0,0.0,0.0,0,0.0,2
"Little, Brendon",2058.1884624532345,92.01478746737995,90.88436731438969,-5.981683288734453,-133.82863216535807,-4.052664933361074,27.937397988732695,74.0,195.0,0.0,0.0,0,0.0,52
"Loftin, Nick",1286.125,56.2625,55.025,3.3348269417250487,-81.81388090202165,0.8986003460660164,25.68104038329911,71.0,180.0,0.0,0.0,0,0.0,1
"Logue, Zach",2017.6127450980393,89.0859477124183,87.59901960784312,-8.156116758460923,-129.4414255242777,-1.9010818450528948,28.23819301848049,72.0,165.0,0.0,0.0,0,0.0,3
"Long, Sam",2325.633737875663,87.49024176516629,87.31064042479119,-4.074191237240166,-127.32994762115337,-3.938708034682928,29.055112936344972,73.0,185.0,0.0,0.0,0,0.0,50
"Lopez, Jacob",2215.6274702874516,84.41948244886679,84.98572415699282,-8.526409916704335,-122.61104041876501,-1.3794823212384366,26.21423682409309,76.0,220.0,0.0,0.0,0,0.0,4
"Lucas, Easton",2141.5523965657585,90.95543762411756,91.1618033736299,-6.166215450641854,-132.2647860433349,-4.264714327079999,27.76667427180774,76.0,180.0,0.0,0.0,0,0.0,9
"Lucchesi, Joey",2121.7921303656594,86.03415474297827,86.3435413354531,-7.524660165015844,-125.09542045638128,-3.495901496592651,31.129363449691994,77.0,225.0,0.0,0.0,0,0.0,2
"Lugo, Seth",2592.512758194358,87.2839872859177,86.86908510325634,3.4298599737823534,-127.04796207747167,-2.414692569628437,34.617917712373554,76.0,233.0,0.0,0.0,0,0.0,36
"Lyles, Jordan",2031.8014046479839,85.44936397812714,86.45300922761449,6.037165671098761,-124.307038912939,-3.4359652361096518,33.45301652488511,77.0,230.0,0.0,0.0,0,0.0,7
"Manaea, Sean",2000.7292499838697,87.95193401307968,89.09709434606891,-8.604596682372156,-127.7744706027981,-1.7525698411247657,32.43085125544868,77.0,245.0,0.0,0.0,0,0.0,38
"Manning, Matt",2228.4940380574562,88.94926428461136,89.74836438944337,4.534316563481033,-129.4199662148274,-3.7893803001118878,26.21531240833089,78.0,195.0,0.0,0.0,0,0.0,7
"Mantiply, Joe",2126.4825814618303,84.09168211701923,84.09952486895014,-8.852190215556112,-122.1460516803421,-0.5489322442613102,33.31831025465522,76.0,219.0,0.0,0.0,0,0.0,78
"Marinaccio, Ron",2175.860436477598,87.51842888182013,87.82841954211058,8.503340968196147,-127.11662428688985,-2.2464599311582005,28.89664613278576,74.0,205.0,0.0,0.0,0,0.0,18
"Martin, Davis",2471.732406853318,88.08189281756708,88.41928927561379,5.642080617056112,-128.14182269476166,-3.82062498467782,27.639599278202976,73.0,215.0,0.0,0.0,0,0.0,11
"Martinez, Justin",1903.9157735434846,95.82214098262803,96.10201386707698,9.128480968486379,-139.18590154575486,-6.066322433364175,22.953713210130047,75.0,180.0,0.0,0.0,0,0.0,64
"Martinez, Seth",2118.079262416017,85.8983113217994,86.97503500966984,6.545645170953712,-124.91166161375142,-0.02168234417285154,29.746689283694913,74.0,200.0,0.0,0.0,0,0.0,46
"Maton, Phil",2727.4214311129185,82.80510079271274,83.78635451279764,1.639468796645329,-120.54176855037892,-0.3770415314163377,31.26743901099365,76.0,206.0,0.0,0.0,0,0.0,81
"Mattson, Isaac",2182.7651209103838,90.85432432432432,91.33558558558559,4.941118898262812,-132.1220617697415,-5.35888690478818,28.99438740588638,74.0,205.0,0.0,0.0,0,0.0,5
"Mayers, Mike",2347.6,88.57333333333332,88.52666666666667,7.007849665117946,-128.825236520405,-3.104161345464439,32.30116358658453,74.0,220.0,0.0,0.0,0,0.0,1
"Mayza, Tim",2103.7385099901758,90.98060270282109,91.4145195368144,-6.195104774277643,-132.25249300000175,-5.6789965051211135,32.42021120563215,75.0,213.0,0.0,0.0,0,0.0,56
"McCann, James",887.1,45.13,43.57,2.0980940504836854,-65.22913218290708,5.839210816899472,34.064339493497606,74.0,232.0,0.0,0.0,0,0.0,1
"McCaughan, Darren",2224.723035632975,85.61414821738933,86.18830099671197,6.0107128559320415,-124.54997999596348,-1.6005045563463614,28.354160555392586,73.0,200.0,0.0,0.0,0,0.0,14
"McGough, Scott",2084.037521416133,89.8668620691927,89.18053867781333,4.576932897122779,-130.73529744615809,-5.496512329138526,34.54761736175033,71.0,190.0,0.0,0.0,0,0.0,29
"McKenzie, Triston",2216.7591259608475,86.39131924930817,87.20877894346368,4.193953328460094,-125.6690918662269,-5.62623328442283,26.767662940147538,77.0,165.0,0.0,0.0,0,0.0,18
"McKinstry, Zach",1241.0166666666667,49.76666666666667,47.52,1.616907863364414,-71.80338709449896,5.197239303545719,29.056810403832994,72.0,180.0,0.0,0.0,0,0.0,3
"Mederos, Victor",2321.277529761905,92.80409226190474,93.13839285714285,8.569599785256468,-134.83164858046288,-4.7558819047367615,23.2217659137577,74.0,227.0,0.0,0.0,0,0.0,4
"Mervis, Matt",1399.1891891891892,57.03513513513514,55.63513513513514,3.4200732652480843,-82.96488631424705,1.5941284850637094,26.031485284052017,74.0,225.0,0.0,0.0,0,0.0,1
"Mikolas, Miles",2232.5105352558767,88.10888842195692,88.17551788067563,7.505994875536713,-128.0587391346853,-4.74005741225036,35.82509964971615,76.0,230.0,0.0,0.0,0,0.0,34
"Miller, Owen",1544.7567567567569,59.49189189189189,57.51081081081081,4.10873932041919,-86.50669486418704,-0.012993670213073,27.44695414099932,72.0,185.0,0.0,0.0,0,0.0,1
"Miller, Tyson",2326.3869351683998,85.0061325610789,86.45319202862858,9.11837090701862,-123.50898412647749,0.3140556443392744,28.943965320556693,76.0,225.0,0.0,0.0,0,0.0,60
"Misiewicz, Anthony",2423.3111111111107,84.35111111111111,84.07796296296296,-0.14354629360997626,-122.83842807305503,-2.1489339836158385,29.46201232032854,73.0,196.0,0.0,0.0,0,0.0,3
"Montero, Rafael",2300.6044673610013,93.48193014854263,93.16877276732767,6.180579413473087,-135.9555362496658,-2.981208003590065,33.5821044116732,72.0,190.0,0.0,0.0,0,0.0,44
"Morales, Francisco",2311.1666666666665,88.76666666666667,89.95,5.087971141213417,-129.13521690138586,-3.533010957723455,24.399726214921287,76.0,185.0,0.0,0.0,0,0.0,2
"Morejon, Adrian",2409.2895133285615,92.83286277205688,92.90463851094226,-7.196072698921795,-134.9554405058747,-4.218539060501557,25.368708103821042,71.0,224.0,0.0,0.0,0,0.0,63
"Morris, Cody",2178.6407407407405,88.95592592592592,88.96407407407408,4.0201146415393865,-129.43991730356953,-4.77418504292509,27.370294318959616,76.0,205.0,0.0,0.0,0,0.0,2
"Mushinski, Parker",2578.8367582283126,86.61406469298359,87.01646084780995,-1.7179019628256333,-126.11556344991277,-3.0343301743998077,28.43300163218028,72.0,218.0,0.0,0.0,0,0.0,13
"Nance, Tommy",2608.462780578412,88.9422492318483,88.68320650812466,2.926535068855615,-129.41154111330394,-2.718034920620855,33.455304585900066,78.0,235.0,0.0,0.0,0,0.0,20
"Nelson, Nick",1986.8524675324675,90.612987012987,90.4443722943723,7.25674661389341,-131.7417043311229,-4.189317780948621,28.407392197125255,73.0,205.0,0.0,0.0,0,0.0,5
"Nittoli, Vinny",2600.3157183819762,86.47504928118475,87.63007739966127,7.433511896968653,-125.7578364136626,-1.187737827742256,33.56505506813515,73.0,210.0,0.0,0.0,0,0.0,11
"Nola, Aaron",2317.346927823923,86.76955823851397,87.72048017209333,5.562277503006708,-126.22304484829438,-1.2617480431465333,31.07116456438839,74.0,200.0,0.0,0.0,0,0.0,35
"Ober, Bailey",2145.8017016491895,86.673328869318,88.24541121355409,4.904429224269581,-126.11850212080695,-4.044023577698979,28.96286789869952,81.0,260.0,0.0,0.0,0,0.0,32
"Odorizzi, Jake",1965.938775510204,85.2574074074074,85.07592592592593,3.2956003912412832,-124.08921847908628,-3.138103789232382,33.99863107460644,74.0,190.0,0.0,0.0,0,0.0,1
"Okert, Steven",2395.800074689829,85.67534736891442,85.86189583521396,-6.887778718188732,-124.5688987874537,-2.9067374816992397,32.90622861054072,74.0,202.0,0.0,0.0,0,0.0,47
"Oller, Adam",2185.2699664727465,89.08744612433242,88.99964237087103,7.4783846215757155,-129.45485868936342,-3.1518450214586258,29.79767282683094,76.0,225.0,0.0,0.0,0,0.0,10
"Ort, Kaleb",2405.8038667522474,93.13565549829192,92.91496025976949,7.472122445651678,-135.31869556115143,-5.23112722418095,32.536261643305664,76.0,240.0,0.0,0.0,0,0.0,23
"Ottavino, Adam",2457.3550131594166,86.03909072563803,87.00223330744403,7.24648360882535,-125.05715078265872,-1.5604111243481062,38.58228700306325,77.0,246.0,0.0,0.0,0,0.0,61
"Pallante, Andre",2298.0939196737327,91.83406819245326,92.53838307729761,4.944424821130781,-133.61522634457714,-5.265025065209844,25.742214236824093,72.0,203.0,0.0,0.0,0,0.0,32
"Parsons, Wes",2398.874986044239,90.35019366130763,90.88672251692287,4.810098330836381,-131.4128780295523,-3.876484650158625,31.57107004334931,77.0,206.0,0.0,0.0,0,0.0,6
"Payamps, Joel",2483.178340431151,89.91955032886081,89.76174794153114,7.041423793309371,-130.74854430140763,-3.565600478238425,30.22531772018425,74.0,225.0,0.0,0.0,0,0.0,74
"Pearson, Nate",2386.1836586669447,91.91208786271427,92.8838949777996,4.846618567020796,-133.73931842156193,-3.2852620434088147,27.832049965776868,78.0,255.0,0.0,0.0,0,0.0,64
"Peguero, Elvis",2236.1062664110755,93.40071937071151,94.66599915088194,8.551512480903105,-135.77636651508402,-4.094581138433636,27.215361298523515,77.0,208.0,0.0,0.0,0,0.0,56
"Peralta, Freddy",2282.6419945289445,89.3194452992388,89.86511996676049,7.655373669568391,-129.8330645452204,-2.9463338303900626,28.06601262453418,71.0,199.0,0.0,0.0,0,0.0,36
"Peralta, Sammy",2163.819345888592,83.79200569109489,83.94496539297373,-8.291225142570122,-121.74746039363524,0.38336904804337035,26.22039698836413,74.0,205.0,0.0,0.0,0,0.0,9
"Peralta, Wily",1864.698136645963,86.16741200828157,85.47915113871636,4.5332509356246184,-125.3267869839954,-5.847898563936302,34.865617157198265,73.0,255.0,0.0,0.0,0,0.0,3
"Pfaadt, Brandon",2538.3493651710455,89.91043300999581,90.66566498075893,5.861889660496371,-130.81299232776604,-3.7053527601478646,25.698794930827784,76.0,220.0,0.0,0.0,0,0.0,33
"Pint, Riley",2387.5289922168545,90.2410360720375,91.22467338022166,5.365659898842829,-131.340946747495,-1.8341241214049528,26.6155601186402,77.0,225.0,0.0,0.0,0,0.0,6
"Pinto, Ricardo",1898.3335053341038,89.48176907019986,89.24001289805796,4.764859620134981,-130.1676346037185,-4.715510619907208,30.213210130047912,72.0,195.0,0.0,0.0,0,0.0,8
"Plesac, Zach",1919.5398581426734,86.43397482973982,86.54519013694043,1.2176256128112735,-125.80487110845958,-4.7182767915265975,29.419119324663473,75.0,220.0,0.0,0.0,0,0.0,3
"Pop, Zach",2288.563297332105,94.32723619240636,94.4815151395506,6.607597357631426,-137.17166991819872,-3.4855801585278616,27.77783665628933,76.0,220.0,0.0,0.0,0,0.0,62
"Poppen, Sean",2038.4,88.09,88.16,7.847847982552523,-128.09466164972537,-0.0728776228653577,30.015058179329223,75.0,210.0,0.0,0.0,0,0.0,2
"Pratto, Nick",2018.0,78.77333333333333,78.36666666666666,-6.437130007095911,-114.58327406294046,-1.521329831309261,25.68104038329911,73.0,215.0,0.0,0.0,0,0.0,1
"Quinones, Luis",1896.142857142857,87.72857142857143,87.81428571428572,2.4347823817205203,-127.70973159218168,-4.684211180062732,61.88637919233402,71.0,165.0,0.0,0.0,0,0.0,1
"Ragans, Cole",2445.1008695797027,89.67952117876229,89.42811014675084,-4.483773917372414,-130.42878493002638,-5.786540106932,26.533956954901516,76.0,190.0,0.0,0.0,0,0.0,36
"Rainey, Tanner",2357.3961154354183,91.88055574255526,91.79555142198859,8.590298801391697,-133.43444954565467,-6.4199347082299445,31.508505082769283,74.0,244.0,0.0,0.0,0,0.0,54
"Ramirez, Nick",1992.5401606944986,83.02089522811582,81.8843976578462,-8.455210368276834,-120.62308345925062,-2.315532255373252,34.766872005475705,76.0,232.0,0.0,0.0,0,0.0,10
"Rea, Colin",2104.183862522739,88.72765577924484,89.28461097045178,5.7163075842651025,-129.08225086501457,-3.2599754179393994,33.98824334661997,77.0,235.0,0.0,0.0,0,0.0,34
"Reyes, Gerardo",2262.206753129674,90.54977154916304,89.23907841088368,5.142583908473086,-131.70013928569566,-3.3225850385019475,31.130047912388775,71.0,195.0,0.0,0.0,0,0.0,4
"Reyes, Pablo",1834.888888888889,65.02777777777777,63.37222222222223,2.634237213970944,-94.54192120060884,2.3851490901330603,30.64202600958248,68.0,175.0,0.0,0.0,0,0.0,1
"Richards, Trevor",2447.7461878277427,84.77426488746386,84.70699199854884,6.862648264160035,-123.22095861345974,-4.516888487764902,31.06226208917228,74.0,205.0,0.0,0.0,0,0.0,57
"Richardson, Lyon",2184.230769230769,90.0,89.2576923076923,8.905292941921196,-130.78944964419165,-3.4308557831429383,24.350444900752905,74.0,207.0,0.0,0.0,0,0.0,2
"Rivera, Emmanuel",1740.658603896104,66.92292207792208,64.85853896103896,4.39918881646798,-97.28644091647531,-0.06853583265411473,27.950034223134843,74.0,225.0,0.0,0.0,0,0.0,4
"Roberts, Ethan",2849.805444715141,85.02122832618186,85.34951560555434,3.8720748347655407,-123.78842111591592,-0.8702198040744026,27.14240083439262,70.0,180.0,0.0,0.0,0,0.0,21
"Robertson, David",2635.966677115545,90.14342595972094,90.45783825072577,6.239995442015772,-131.07421690336045,-4.563694150000056,39.218015829404905,71.0,195.0,0.0,0.0,0,0.0,71
"Rodriguez, Carlos",2112.8455659885235,87.86610328638498,87.89196139801773,4.936648136948737,-127.86565174840571,-2.738696449437372,56.62605521332421,69.0,160.0,0.0,0.0,0,0.0,3
"Rogers, Taylor",2409.6599099544937,86.45744920885441,85.58455682025827,-5.7489924721467505,-125.76583498525015,-2.007053928938602,33.508354471151904,75.0,190.0,0.0,0.0,0,0.0,68
"Rogers, Trevor",2182.7818796630268,88.30124585012383,88.81086690777262,-8.075762894217558,-128.29903309106106,-3.797838875745391,26.561785921128834,77.0,217.0,0.0,0.0,0,0.0,26
"Rogers, Tyler",2089.4039019656398,79.31831803612843,78.61692551915674,8.155925184827804,-114.70851424964543,9.981984370968568,33.50458256122602,75.0,181.0,0.0,0.0,0,0.0,82
"Rojas, Josh",1708.375,70.83693181818182,69.97073863636363,5.019993563455234,-103.03563877465436,0.3205790544349568,29.765913757700208,73.0,207.0,0.0,0.0,0,0.0,2
"Rortvedt, Ben",1611.2222222222222,67.33888888888889,64.6888888888889,2.538259405911767,-97.5565062887614,1.1309745587303202,26.548939082819988,70.0,205.0,0.0,0.0,0,0.0,1
"Rosenberg, Kenny",2060.935275066923,85.77612271350954,84.87893779758953,-5.347694307007498,-124.7362989115499,-5.054574195241848,29.114305270362763,73.0,195.0,0.0,0.0,0,0.0,7
"Rutledge, Jackson",2151.887298614827,90.65560906010346,90.81425598953689,6.6421335193836955,-131.81219438167446,-5.374665762352698,25.2995665069587,80.0,251.0,0.0,0.0,0,0.0,3
"Ryan, Ryder",2325.415077741358,90.17996378020726,90.29005959924928,5.4406260218137295,-131.19783218870077,-2.957557781072013,28.98714731158263,74.0,205.0,0.0,0.0,0,0.0,18
"Saalfrank, Andrew",1987.770833333333,88.76875000000001,88.3,-3.52297499101761,-129.2028414260949,-4.416433305447279,26.635181382614647,75.0,205.0,0.0,0.0,0,0.0,4
"Sadzeck, Connor",2226.333333333333,88.63333333333333,87.85000000000001,8.469730660129377,-128.60095026243448,-2.863289491225627,32.45722108145106,79.0,235.0,0.0,0.0,0,0.0,1
"Salazar, Eduardo",2014.7258085399108,91.61522846722657,92.41610280646806,6.792141206660783,-133.28365730797103,-3.042917106574524,26.297372716263883,74.0,177.0,0.0,0.0,0,0.0,26
"Sampson, Adrian",2196.475,87.515,87.425,7.435723319967676,-127.17183986431726,-3.3712284681346767,32.45722108145107,74.0,210.0,0.0,0.0,0,0.0,2
"Sands, Cole",2258.5228735969195,90.87304056611784,89.90492071691249,7.782518209085081,-132.1094080298847,-3.7846983311967066,26.953028747433265,75.0,215.0,0.0,0.0,0,0.0,64
"Santana, Dennis",2487.0796843172984,91.23175116675245,90.90320854644735,7.048514128690399,-132.65226203695715,-4.593345226881092,28.222963723477072,74.0,190.0,0.0,0.0,0,0.0,64
"Santillan, Tony",2310.715680422467,92.91631346973624,92.41192607377982,6.914011267924884,-135.1400633819561,-3.1186892333631215,27.29379554696622,75.0,240.0,0.0,0.0,0,0.0,34
"Scott, Tanner",2606.4499019028713,93.8792098740721,94.00193915969801,-7.32383697566845,-136.5195065526699,-3.8099388350401378,29.95283122501922,72.0,235.0,0.0,0.0,0,0.0,81
"Sears, JP",2100.982024691408,85.78197866893872,85.85693013403755,-4.10599332179982,-124.83167910136551,-0.12336893303794706,28.346462572335266,71.0,180.0,0.0,0.0,0,0.0,33
"Selby, Colin",2357.401048581048,91.57281144781146,92.13789802789803,3.935976126326166,-133.23617837852163,-4.660622028649098,26.725804243668723,74.0,220.0,0.0,0.0,0,0.0,5
"Severino, Luis",2238.7285426087037,92.4418682074686,92.50025436662547,5.987118093024846,-134.44492973207366,-4.76109128431244,30.370822333039996,74.0,218.0,0.0,0.0,0,0.0,35
"Shreve, Chasen",1734.6956427015248,83.87071895424837,84.06248366013072,-4.0074220985353275,-122.07746775506388,-3.511193243365864,33.790554414784395,76.0,180.0,0.0,0.0,0,0.0,4
"Shuster, Jared",2056.0421801551515,88.16498012605832,88.59028904311035,-4.528901135065408,-128.3122031262389,-4.057241035180471,25.92970568104038,75.0,210.0,0.0,0.0,0,0.0,40
