player_name,game_date,num_pitches,avg_release_spin_rate,avg_release_speed,avg_effective_speed,avg_vx0,avg_vy0,avg_vz0,recurrence,start,stop,event,weight,height,bats,throws,age
"Moreta, Dauri",2022-06-30,25,2182.0,93.912,93.848,5.078104282600409,-136.62030749219977,-5.2431810329698365,0,25,26,0.0,185.0,74.0,0,0,26.206707734428473
"Moreta, Dauri",2022-07-02,17,2186.823529411765,92.63529411764704,92.83529411764708,5.685222886164705,-134.81942824460543,-4.068392586426809,0,26,27,0.0,185.0,74.0,0,0,26.21218343600274
"Moreta, Dauri",2022-07-04,15,2266.0666666666666,96.42666666666668,96.14666666666668,5.48006988491556,-140.28005521799847,-4.987416010479211,0,27,28,0.0,185.0,74.0,0,0,26.217659137577
"Moreta, Dauri",2022-07-06,15,2181.2,93.58,93.3,5.1815839089274185,-136.10633471202695,-4.906860597802701,0,28,29,0.0,185.0,74.0,0,0,26.223134839151268
"Moreta, Dauri",2022-07-10,29,2113.689655172414,92.23103448275862,92.12413793103448,3.9842575769178223,-134.2526919570856,-2.808901934853798,0,29,30,0.0,185.0,74.0,0,0,26.234086242299796
"Moreta, Dauri",2022-07-14,6,2311.6666666666665,95.43333333333334,95.41666666666669,4.037614209586062,-138.87731770377948,-5.768288424127565,0,30,31,0.0,185.0,74.0,0,0,26.245037645448324
"Moreta, Dauri",2022-07-15,11,2030.8181818181815,91.77272727272728,91.6818181818182,4.6725048362765405,-133.56963788803648,-3.1317013022972,0,31,32,1.0,185.0,74.0,0,0,26.247775496235455
"Moreta, Dauri",2022-07-23,28,2043.2857142857144,91.13571428571429,91.01785714285714,4.5377447456781335,-132.65503918766373,-4.040788422610104,1,0,1,0.0,185.0,74.0,0,0,26.269678302532512
"Moreta, Dauri",2022-07-25,9,2146.222222222222,90.76666666666668,90.24444444444444,5.414762087550354,-132.05694804814678,-3.506124151175856,1,1,2,0.0,185.0,74.0,0,0,26.275154004106778
"Moreta, Dauri",2022-07-29,8,2257.375,96.2,96.0,5.440809781400601,-139.89707430546008,-6.566376256511698,1,2,3,0.0,185.0,74.0,0,0,26.286105407255306
"Moreta, Dauri",2022-08-25,19,2072.0526315789475,89.54736842105264,89.02105263157895,4.147004080692736,-130.2866380234931,-1.7989395151556715,1,3,4,0.0,185.0,74.0,0,0,26.360027378507873
"Moreta, Dauri",2022-09-04,29,2090.896551724138,91.91379310344828,91.7655172413793,5.62797134680879,-133.6882566418182,-4.447646129202789,1,4,5,0.0,185.0,74.0,0,0,26.38740588637919
"Moreta, Dauri",2022-09-16,15,2065.6666666666665,90.12,89.58,4.31389531209644,-131.13261154751885,-3.805775515358199,1,5,6,0.0,185.0,74.0,0,0,26.420260095824776
"Moreta, Dauri",2022-09-20,24,2080.5,89.17916666666667,88.6375,4.789133508466961,-129.7480319643172,-4.724440100077366,1,6,7,0.0,185.0,74.0,0,0,26.431211498973305
"Moreta, Dauri",2022-09-22,38,2031.1315789473683,89.33684210526316,88.8078947368421,5.445173289481634,-129.90395416338873,-5.637256786184535,1,7,8,0.0,185.0,74.0,0,0,26.43668720054757
"Morris, Cody",2022-09-02,54,2369.0925925925926,92.02407407407408,92.61666666666667,6.0473216018345965,-133.92161807962967,-3.796540283093572,1,0,1,0.0,205.0,76.0,0,0,25.82614647501711
"Morris, Cody",2022-09-07,61,2196.830508474576,89.44262295081967,89.70983606557377,5.785873719521922,-130.14329433485088,-4.162157748902798,1,1,2,0.0,205.0,76.0,0,0,25.83983572895277
"Morris, Cody",2022-09-13,75,2304.1466666666665,90.56,91.11733333333332,5.507150426864435,-131.8291739416995,-4.438596100937192,1,2,3,0.0,205.0,76.0,0,0,25.856262833675565
"Morris, Cody",2022-09-18,81,2159.259259259259,88.01604938271605,88.22098765432098,5.6473027972654055,-128.04354070098609,-4.317965765616222,1,3,4,0.0,205.0,76.0,0,0,25.869952087611225
"Morris, Cody",2022-09-23,80,2259.5875,88.07124999999999,87.93125,5.009299611497511,-128.0859367850898,-3.1280700341143968,1,4,5,0.0,205.0,76.0,0,0,25.883641341546884
"Morris, Cody",2022-09-30,22,2280.2727272727275,89.77272727272727,90.3,5.691883221671016,-130.56061066714938,-5.7447918500583945,1,5,6,0.0,205.0,76.0,0,0,25.90280629705681
"Morris, Cody",2022-10-03,31,2221.2258064516127,88.3967741935484,88.9483870967742,4.986394741127745,-128.62142940891644,-4.213442711290802,1,6,7,0.0,205.0,76.0,0,0,25.911019849418206
"Morris, Cody",2022-10-16,22,2310.0,88.99090909090908,89.3,4.509178325086963,-129.5033282638682,-4.25107729397661,1,7,8,0.0,205.0,76.0,0,0,25.946611909650922
"Musgrove, Joe",2022-03-22,19,2600.9639036659214,86.74284021183537,86.1099168800339,3.6300862834476972,-126.2100400085266,-4.4661287670639025,0,0,1,0.0,230.0,77.0,0,0,29.295003422313485
"Musgrove, Joe",2022-03-28,29,2600.9639036659214,86.74284021183537,86.1099168800339,3.6300862834476972,-126.2100400085266,-4.4661287670639025,0,1,2,0.0,230.0,77.0,0,0,29.311430527036276
"Musgrove, Joe",2022-04-02,35,2600.9639036659214,86.74284021183537,86.1099168800339,3.6300862834476972,-126.2100400085266,-4.4661287670639025,0,2,3,0.0,230.0,77.0,0,0,29.32511978097194
"Musgrove, Joe",2022-04-09,74,2454.297297297297,86.58108108108108,85.81351351351351,3.73543622276598,-125.95032764486557,-4.673443515205357,0,3,4,0.0,230.0,77.0,0,0,29.34428473648186
"Musgrove, Joe",2022-04-14,89,2489.0561797752807,86.83707865168539,86.0561797752809,3.641354051504333,-126.30385071190628,-4.162315441971897,0,4,5,0.0,230.0,77.0,0,0,29.357973990417523
"Musgrove, Joe",2022-04-19,94,2617.2872340425533,86.32340425531915,85.43510638297872,3.592134481372538,-125.53683463517672,-4.523495664412527,0,5,6,0.0,230.0,77.0,0,0,29.371663244353183
"Musgrove, Joe",2022-04-26,85,2505.823529411765,86.22823529411764,85.82941176470588,3.718205309879588,-125.48968392153124,-4.9244285933093295,0,6,7,0.0,230.0,77.0,0,0,29.39082819986311
"Musgrove, Joe",2022-05-01,92,2626.086956521739,86.36195652173913,85.61413043478261,3.2376482941106737,-125.70111237794008,-4.019217599174325,0,7,8,0.0,230.0,77.0,0,0,29.404517453798768
